Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
BTR,AUS,2,236,291,2,391,673407,1104612
LIT,AUS,1,96,137,1,442,579683,1104612
MSP,AUS,24,30329,48334,476,1035,2830434,1104612
LAX,AUS,18,45441,69314,502,1238,23895178,1104612
MSY,AUS,7,464,888,7,446,1285396,1104612
SAT,AUS,46,48980,104808,728,70,1650418,1104612
LAS,AUS,24,44299,52654,386,1085,1161259,1104612
CLE,AUS,4,279,498,4,1171,2121415,1104612
CLT,AUS,1,96,97,1,1032,1223835,1104612
BWI,AUS,1,128,139,1,1340,2480971,1104612
SJC,AUS,15,81725,115273,833,1471,1690832,1104612
LGA,AUS,10,902,1322,10,1518,34683010,1104612
RIC,AUS,1,63,139,1,1269,1046355,1104612
MAF,AUS,35,44396,86422,641,290,119120,1104612
MEM,AUS,39,58449,98166,995,556,1156598,1104612
LBB,AUS,40,65184,95318,731,335,235445,1104612
MCO,AUS,20,36525,50174,367,995,1502837,1104612
OAK,AUS,1,73,128,1,1492,3998233,1104612
ILE,AUS,1,16,19,1,54,314727,1104612
PHX,AUS,63,268921,367269,2815,868,2930726,1104612
RDU,AUS,2,177,243,2,1161,721489,1104612
AMA,AUS,2,185,234,2,412,215931,1104612
SEA,AUS,6,748,839,6,1764,5831556,1104612
CMH,AUS,1,68,128,1,1070,1544395,1104612
BPT,AUS,1,21,30,1,222,375135,1104612
TUL,AUS,4,172,466,4,420,831724,1104612
EKO,AUS,5,636,744,6,1247,48011,1104612
TPA,AUS,5,595,711,5,930,2254405,1104612
MIA,AUS,15,22482,50510,363,1107,9383038,1104612
OMA,AUS,1,114,128,1,765,742096,1104612
BOS,AUS,3,354,545,4,1695,8506878,1104612
RNO,AUS,2,299,300,2,1399,315959,1104612
EWR,AUS,18,19828,32176,271,1501,17341505,1104612
TUS,AUS,4,395,521,4,793,790333,1104612
DAL,AUS,46,400041,754358,5891,183,9475022,1104612
DFW,AUS,83,664925,935236,6498,183,9475022,1104612
DAY,AUS,1,54,97,1,1009,859406,1104612
AFW,AUS,1,94,97,1,187,9475022,1104612
MOB,AUS,1,33,46,1,565,398886,1104612
BHM,AUS,2,191,234,2,681,1036121,1104612
CVG,AUS,14,25507,39152,355,955,1978593,1104612
GSO,AUS,1,72,95,1,1102,599064,1104612
SMF,AUS,1,126,139,1,1475,1707530,1104612
BNA,AUS,38,50395,92642,696,753,1229700,1104612
MKE,AUS,1,91,103,1,1027,1459602,1104612
STL,AUS,55,70872,119475,1258,717,2655631,1104612
SNA,AUS,7,1011,1384,10,1205,11947589,1104612
SAN,AUS,4,428,569,4,1161,2766123,1104612
IAH,AUS,79,293711,445084,3627,143,4445918,1104612
HOU,AUS,42,294754,513673,3877,152,4445918,1104612
ELP,AUS,39,121417,181157,1379,525,694603,1104612
DTW,AUS,6,518,625,6,1145,8944948,1104612
ORD,AUS,65,228742,324775,2838,972,17529224,1104612
ATL,AUS,40,160747,225792,1635,812,3872031,1104612
ABI,AUS,2,260,265,2,187,153457,1104612
MDW,AUS,1,119,173,1,967,17529224,1104612
SFO,BGR,1,61,144,1,2783,7996466,144431
FLL,BGR,3,2305,3897,18,1438,4691519,144431
BOS,BGR,2,350,377,2,201,8506878,144431
RNO,BGR,1,125,362,1,2599,315959,144431
EWR,BGR,23,37717,54750,1142,393,17341505,144431
DFW,BGR,1,136,139,1,1717,9475022,144431
SFB,BGR,28,35549,39535,152,1299,1502837,144431
MCO,BGR,3,1265,1319,4,1322,1502837,144431
RDU,BGR,1,159,160,1,809,721489,144431
PWM,BGR,12,42931,101814,717,109,465099,144431
JFK,BGR,3,1061,1387,3,382,34683010,144431
ATL,BGR,2,292,352,2,1134,3872031,144431
PVD,BGR,12,15025,50978,359,250,1504679,144431
LAS,BGR,2,695,722,2,2480,1161259,144431
CVG,BGR,3,418,426,3,906,1978593,144431
MSP,BGR,1,149,150,1,1194,2830434,144431
LAS,BOS,26,112622,142618,735,2381,1161259,8506878
CLT,BOS,86,324068,469085,3452,727,1223835,8506878
BWI,BOS,75,176592,308181,2469,370,2480971,8506878
CLE,BOS,46,123848,208242,1673,563,2121415,8506878
LGA,BOS,25,905073,1882680,11904,185,34683010,8506878
JFK,BOS,135,283698,537257,8651,187,34683010,8506878
RIC,BOS,24,15269,30645,299,474,1046355,8506878
SJC,BOS,29,95112,246166,1400,2689,1690832,8506878
PDX,BOS,9,11485,29012,145,2537,1829786,8506878
SYR,BOS,7,669,1029,7,264,652649,8506878
ABE,BOS,1,185,1260,10,258,714749,8506878
SLC,BOS,15,111686,147510,806,2105,906185,8506878
PHL,BOS,123,538013,891515,6741,280,11020546,8506878
SFO,BOS,62,377159,629933,3558,2704,7996466,8506878
JAX,BOS,2,354,405,2,1011,1064764,8506878
MYR,BOS,6,8403,12320,102,738,174555,8506878
ACY,BOS,9,21369,31017,251,274,237988,8506878
PBI,BOS,30,106013,125537,775,1197,4691519,8506878
FLL,BOS,21,120097,141912,1029,1237,4691519,8506878
BDL,BOS,29,3959,4986,34,91,1109081,8506878
MEM,BOS,42,68055,106029,670,1139,1156598,8506878
MCO,BOS,42,324732,389575,3226,1121,1502837,8506878
OAK,BOS,1,44,353,1,2693,3998233,8506878
SFB,BOS,1,234,235,1,1098,1502837,8506878
LNK,BOS,1,147,147,1,1333,251921,8506878
CMH,BOS,29,62423,167503,1017,640,1544395,8506878
SEA,BOS,17,39720,66970,395,2496,5831556,8506878
RDU,BOS,33,114212,178616,1755,612,721489,8506878
PHX,BOS,28,92939,164256,939,2300,2930726,8506878
TTN,BOS,18,22730,75720,605,245,331474,8506878
MSP,BOS,69,251954,400303,2049,1124,2830434,8506878
LAX,BOS,60,326773,505817,2805,2611,23895178,8506878
MSY,BOS,1,89,142,1,1367,1285396,8506878
IND,BOS,10,4861,10972,103,817,1438091,8506878
IAD,BOS,139,489116,757183,6530,413,9079986,8506878
DCA,BOS,77,352759,561207,4887,399,9079986,8506878
MCI,BOS,14,26192,49092,585,1257,1795891,8506878
DTW,BOS,92,288187,448845,2657,632,8944948,8506878
YIP,BOS,1,69,113,1,641,8944948,8506878
ORD,BOS,129,853475,1264155,9385,867,17529224,8506878
ATL,BOS,100,714123,1008435,5625,946,3872031,8506878
BUF,BOS,42,46392,93333,884,396,1151490,8506878
IAH,BOS,38,164403,236225,1859,1597,4445918,8506878
DFW,BOS,46,417433,664354,4545,1562,9475022,8506878
DAY,BOS,2,84,242,2,709,859406,8506878
EWR,BOS,60,520535,859588,6104,200,17341505,8506878
TPA,BOS,36,165535,208550,1786,1185,2254405,8506878
MIA,BOS,50,256921,329691,1450,1258,9383038,8506878
ALB,BOS,10,1045,1350,10,145,819851,8506878
AUS,BOS,1,185,278,2,1695,1104612,8506878
BGR,BOS,7,1492,1785,7,201,144431,8506878
OMA,BOS,1,113,126,1,1282,742096,8506878
PIT,BOS,89,280479,435743,3053,496,2418452,8506878
PVD,BOS,12,1033,1360,13,49,1504679,8506878
CVG,BOS,38,214106,340116,1800,752,1978593,8506878
GSO,BOS,6,2214,12468,104,645,599064,8506878
MHT,BOS,1,93,100,1,45,362477,8506878
CHS,BOS,1,17,126,1,818,542232,8506878
ROC,BOS,27,37121,86243,796,343,1020109,8506878
STL,BOS,38,190076,310501,2125,1046,2655631,8506878
BNA,BOS,3,449,469,3,943,1229700,8506878
MKE,BOS,24,62124,92108,1195,860,1459602,8506878
SAN,BOS,22,47772,80713,493,2588,2766123,8506878
PDX,CPR,1,84,149,1,820,1829786,63241
GCC,CPR,1,22,31,1,110,32387,63241
IAH,DFW,182,783486,1293413,10376,224,4445918,9475022
IAH,DAL,48,175255,362808,3741,217,4445918,9475022
HOU,DAL,36,934880,1474307,11266,239,4445918,9475022
HOU,DFW,43,167194,276583,5571,247,4445918,9475022
ATL,DFW,153,1330397,1721446,11589,732,3872031,9475022
ABI,DFW,37,39693,71785,1982,158,153457,9475022
MDW,DFW,16,136341,182798,1432,797,17529224,9475022
ORD,DFW,134,931119,1517195,11015,802,17529224,9475022
ORD,AFW,1,94,97,1,806,17529224,9475022
MDW,DAL,1,67,122,1,793,17529224,9475022
DTW,DFW,84,333871,466696,4006,987,8944948,9475022
ELP,DAL,36,165673,276087,2061,562,694603,9475022
ELP,DFW,44,307438,480159,3915,551,694603,9475022
DRO,DFW,4,11013,15290,110,674,40519,9475022
DTW,DAL,1,90,100,1,982,8944948,9475022
PHL,DFW,64,317943,477994,3476,1302,11020546,9475022
SFO,DFW,89,541664,804811,5049,1464,7996466,9475022
CRP,DFW,38,113087,203270,3922,354,409279,9475022
CRP,DAL,12,1002,2117,16,352,409279,9475022
SLC,DFW,93,392471,506849,2903,988,906185,9475022
SPS,DFW,39,48195,118130,3574,113,147313,9475022
OKC,DFW,99,263542,368966,6260,175,1052642,9475022
OKC,DAL,36,196869,341513,2614,181,1052642,9475022
LCH,DFW,8,27512,40868,1202,295,189145,9475022
JAX,DFW,49,202713,281824,2149,919,1064764,9475022
PBI,DFW,39,202938,273452,1905,1103,4691519,9475022
CLL,DFW,13,50060,79302,2328,164,164092,9475022
CLL,DAL,1,32,50,1,158,164092,9475022
FLL,DFW,53,323436,392535,2672,1119,4691519,9475022
COS,DFW,39,233827,334484,2741,592,510597,9475022
FAT,DFW,12,39860,50282,362,1313,755051,9475022
MOB,DFW,12,34468,49700,350,540,398886,9475022
AFW,DFW,1,126,139,1,17,9475022,9475022
DAY,DFW,13,46626,70076,722,861,859406,9475022
DAL,DFW,6,413,689,6,12,9475022,9475022
LAW,DFW,24,53199,120752,3709,140,108143,9475022
LRD,DFW,8,25482,40800,1200,396,186798,9475022
DFW,DFW,1,113,124,1,0,9475022,9475022
MLU,DFW,14,32452,52294,373,293,168867,9475022
FTW,DFW,1,33,139,1,19,9475022,9475022
TUL,DFW,67,311869,440271,8230,237,831724,9475022
MIA,DFW,65,545153,747363,4274,1121,9383038,9475022
AUS,DFW,122,677661,937549,6599,183,1104612,9475022
TPA,DFW,46,373948,444325,2891,929,2254405,9475022
RNO,DFW,32,170204,260018,1787,1345,315959,9475022
OMA,DFW,12,113814,150967,1087,583,742096,9475022
TUL,DAL,36,247533,389997,2931,237,831724,9475022
AUS,DAL,46,395759,751183,5893,183,1104612,9475022
BOS,DFW,51,439847,755514,4845,1562,8506878,9475022
EKO,DFW,7,1616,2108,17,1170,48011,9475022
TPA,DAL,2,218,274,2,917,2254405,9475022
ACT,DFW,15,41024,77344,2267,89,203214,9475022
TYR,DFW,11,46448,90354,2657,103,168070,9475022
EWR,DFW,74,492559,695352,5055,1372,17341505,9475022
TUS,DFW,42,278838,412607,2936,813,790333,9475022
SAT,DAL,36,415482,658389,5007,248,1650418,9475022
SAT,DFW,113,702158,939685,6537,247,1650418,9475022
SGF,DFW,19,69273,108054,2973,364,345603,9475022
MSY,DFW,67,380355,525849,3688,448,1285396,9475022
MSY,DAL,36,158903,223336,1733,437,1285396,9475022
MSP,DFW,74,369813,504286,4752,852,2830434,9475022
LAX,DFW,118,826333,1287162,7605,1235,23895178,9475022
IND,DFW,19,149675,202308,1457,762,1438091,9475022
FYV,DFW,30,111985,190230,4928,270,312116,9475022
XNA,DFW,6,20044,33200,761,281,312116,9475022
TLH,DFW,1,56,97,1,767,290932,9475022
DCA,DFW,58,495146,798008,5396,1192,9079986,9475022
ABQ,DAL,36,238048,331583,2479,580,692551,9475022
IAD,DFW,52,254348,387316,2784,1172,9079986,9475022
ABQ,DFW,35,308756,399780,2834,569,692551,9475022
SJT,DFW,12,34632,68434,2011,228,104409,9475022
SUX,DFW,1,18,100,1,657,138898,9475022
BFL,DFW,9,24451,33064,238,1271,631615,9475022
SHV,DFW,91,155098,264355,4429,190,359802,9475022
BTR,DFW,33,139997,205863,2503,383,673407,9475022
LIT,DAL,38,212542,315289,2342,296,579683,9475022
LIT,DFW,78,271313,400659,4259,304,579683,9475022
MCI,DFW,53,554478,698792,5803,460,1795891,9475022
LBB,DAL,36,226949,383082,2976,293,235445,9475022
MEM,DFW,114,250380,434365,4190,432,1156598,9475022
LBB,DFW,43,124108,194324,4556,282,235445,9475022
MCO,DFW,78,513900,600850,3359,984,1502837,9475022
OAK,DFW,47,213530,305387,2197,1456,3998233,9475022
JAN,DFW,50,166925,219343,2514,408,483863,9475022
MAF,DFW,26,69870,94873,2676,309,119120,9475022
MAF,DAL,36,189408,358682,2731,319,119120,9475022
JAN,DAL,2,226,411,3,397,483863,9475022
ILE,DFW,23,62503,129760,3973,130,314727,9475022
OAK,DAL,1,102,139,1,1468,3998233,9475022
JAC,DFW,4,20105,25756,137,1046,19683,9475022
BDL,DFW,12,110881,148636,1072,1471,1109081,9475022
GGG,DFW,12,18938,40143,1168,140,194512,9475022
HNL,DFW,30,254411,308061,1087,3784,871768,9475022
MEI,DFW,5,64,300,10,485,104919,9475022
ICT,DFW,42,163696,254394,4382,328,571047,9475022
SEA,DFW,39,421021,567432,3813,1660,5831556,9475022
AMA,DFW,51,138120,213711,4255,313,215931,9475022
AMA,DAL,36,198840,352020,2670,324,215931,9475022
BPT,DFW,22,49079,104164,3184,270,375135,9475022
CMH,DFW,18,122040,196034,1443,927,1544395,9475022
PHX,DFW,94,654213,1017519,7222,868,2930726,9475022
RDU,DFW,37,273052,374498,2513,1062,721489,9475022
PHX,DAL,4,233,548,4,879,2930726,9475022
GTR,DFW,5,105,390,13,491,61045,9475022
SMF,DFW,12,160844,200711,1445,1431,1707530,9475022
PIT,DFW,55,218075,318927,2476,1068,2418452,9475022
RAP,DFW,1,18,100,1,835,108937,9475022
MKE,DFW,24,63119,97424,1246,853,1459602,9475022
STL,DFW,100,381185,615158,5631,551,2655631,9475022
SAN,DFW,42,466059,607911,4305,1171,2766123,9475022
STL,DAL,5,393,670,5,546,2655631,9475022
BNA,DFW,68,356412,463383,3593,631,1229700,9475022
SNA,DFW,37,355208,636796,3673,1205,11947589,9475022
LAS,DFW,68,498867,607340,3798,1055,1161259,9475022
PNS,DFW,4,154,710,5,604,401776,9475022
BNA,DAL,3,220,381,3,623,1229700,9475022
HSV,DFW,25,83842,119855,1083,603,340255,9475022
BHM,DFW,25,88827,120054,1090,597,1036121,9475022
CVG,DFW,64,252407,378049,2829,812,1978593,9475022
GSO,DFW,15,50376,70135,723,999,599064,9475022
FSM,DFW,21,62610,111870,3414,227,257198,9475022
MGM,DFW,3,3220,4550,91,622,334554,9475022
CVG,DAL,1,31,100,2,805,1978593,9475022
DSM,DFW,14,67182,100323,723,624,462181,9475022
AEX,DFW,21,37346,64310,2014,285,145426,9475022
BHM,DAL,1,93,97,1,587,1036121,9475022
CLT,DFW,67,286288,428213,3533,937,1223835,9475022
CLE,DFW,56,153702,256500,2027,1021,2121415,9475022
BWI,DFW,38,231307,285292,1835,1217,2480971,9475022
BWI,DAL,2,246,274,2,1209,2480971,9475022
LFT,DFW,21,56081,96484,2957,351,233598,9475022
LAS,DAL,1,108,137,1,1067,1161259,9475022
SJC,DFW,18,284183,407771,2935,1438,1690832,9475022
LGA,DFW,36,600299,943643,6749,1389,34683010,9475022
PDX,DFW,43,246127,380962,2509,1616,1829786,9475022
JFK,DFW,36,55851,109780,707,1391,34683010,9475022
ANC,DFW,2,336,482,2,3042,311411,9475022
RIC,DFW,12,69244,99751,718,1158,1046355,9475022
LGA,AFW,1,126,139,1,1400,34683010,9475022
DFW,DAY,14,50344,69827,719,861,9475022,859406
MIA,DAY,1,112,139,1,998,9383038,859406
EWR,DAY,14,18822,32428,645,533,17341505,859406
TOL,DAY,2,3679,7434,59,119,651021,859406
IND,DAY,2,155,400,4,110,1438091,859406
GRR,DAY,1,30,142,1,217,711725,859406
DCA,DAY,36,44497,91619,831,391,9079986,859406
IAD,DAY,1,59,126,1,368,9079986,859406
MSP,DAY,31,35114,58364,636,574,2830434,859406
BFF,DAY,2,235,248,2,1022,36892,859406
MCO,DAY,9,14314,23743,194,808,1502837,859406
CMH,DAY,8,653,2202,15,72,1544395,859406
MBS,DAY,1,95,100,1,251,210032,859406
RDU,DAY,1,34,125,1,407,721489,859406
BDL,DAY,1,110,115,1,619,1109081,859406
PIT,DAY,38,95139,139941,1396,215,2418452,859406
PVD,DAY,1,139,142,1,682,1504679,859406
STL,DAY,71,110820,189603,1741,338,2655631,859406
BNA,DAY,4,279,397,4,293,1229700,859406
SNA,DAY,1,102,126,1,1903,11947589,859406
LAS,DAY,1,126,126,1,1701,1161259,859406
CVG,DAY,16,716,1807,18,64,1978593,859406
GSO,DAY,1,20,30,1,351,599064,859406
LGA,DAY,3,291,379,3,549,34683010,859406
SYR,DAY,1,138,300,3,476,652649,859406
CLT,DAY,30,48261,72279,719,370,1223835,859406
CLE,DAY,25,28700,49014,1936,162,2121415,859406
BWI,DAY,1,17,100,1,406,2480971,859406
PHL,DAY,31,37135,67412,676,477,11020546,859406
JAX,DAY,2,204,208,2,665,1064764,859406
SLC,DAY,1,120,124,1,1460,906185,859406
DTW,DAY,45,45177,86681,1935,166,8944948,859406
ORD,DAY,64,133213,252637,3043,240,17529224,859406
MDW,DAY,11,12776,19209,1011,226,17529224,859406
ATL,DAY,31,241648,357297,2708,432,3872031,859406
ABY,DHN,1,29,30,1,75,155001,126286
CSG,DHN,2,35,162,3,88,278190,126286
ATL,DHN,31,56786,105040,2900,171,3872031,126286
PFN,DHN,1,34,66,1,78,146730,126286
MCO,DLH,1,170,190,1,1399,1502837,267894
MEM,DLH,2,266,315,2,822,1156598,267894
MSN,DLH,1,80,149,1,291,498146,267894
SAN,DLH,2,296,300,2,1636,2766123,267894
RAP,DLH,1,118,124,1,562,108937,267894
BWI,DLH,2,200,248,2,945,2480971,267894
FAI,DLH,1,170,190,1,2389,84253,267894
AZO,DLH,2,210,225,2,456,305264,267894
GRB,DLH,1,20,125,1,255,268695,267894
ANC,DLH,2,503,570,2,2455,311411,267894
PDX,DLH,1,34,150,1,1451,1829786,267894
ALO,DLH,1,21,34,1,296,156495,267894
EWR,DLH,2,183,200,2,993,17341505,267894
AUS,DLH,1,46,100,1,1179,1104612,267894
BOS,DLH,1,136,150,1,1086,8506878,267894
MOT,DLH,1,97,100,1,436,67425,267894
GFK,DLH,1,16,34,1,246,97862,267894
DCA,DLH,3,263,399,3,944,9079986,267894
GTF,DLH,1,82,100,1,902,78558,267894
IAD,DLH,2,144,200,2,923,9079986,267894
ABQ,DLH,1,141,149,1,1106,692551,267894
MCI,DLH,1,186,200,2,537,1795891,267894
MSP,DLH,97,99413,195870,2810,144,2830434,267894
IND,DLH,3,369,447,3,574,1438091,267894
CID,DLH,1,9,34,1,343,228316,267894
DTW,DLH,5,5614,16427,237,541,8944948,267894
ORD,DLH,8,6386,13582,268,397,17529224,267894
MDW,DLH,1,128,149,1,413,17529224,267894
BZN,DLH,1,138,149,1,909,62561,267894
ATL,DLH,1,83,100,1,998,3872031,267894
SLC,DLH,1,147,149,1,1070,906185,267894
PHL,DLH,2,150,340,2,977,11020546,267894
ITH,ELM,17,31411,58194,581,32,97239,92207
DTW,ELM,16,5347,8908,262,331,8944948,92207
BGM,ELM,26,14973,37716,1107,48,248959,92207
PIT,ELM,17,48713,73607,735,208,2418452,92207
SFO,EUG,24,170056,238406,1889,451,7996466,313344
PDX,EUG,15,40715,85156,2304,106,1829786,313344
EKO,EUG,5,547,620,5,442,48011,313344
RNO,EUG,1,49,140,1,365,315959,313344
RDM,EUG,2,27,74,2,103,105731,313344
MFR,EUG,4,508,992,8,122,173243,313344
SEA,EUG,13,55175,99659,2694,234,5831556,313344
LAX,EUG,1,97,134,1,748,23895178,313344
PDX,ACV,12,15687,26529,717,327,1829786,122163
RDD,ACV,12,5982,12654,342,101,164156,122163
MFR,ACV,4,461,2405,65,116,173243,122163
DTW,NFL,1,90,149,1,1850,8944948,23147
LAX,FAT,20,65848,109349,4376,209,23895178,755051
SFO,FAT,12,7147,12863,677,158,7996466,755051
SLC,FAT,15,35682,59402,418,501,906185,755051
DFW,FAT,12,36764,50282,362,1313,9475022,755051
EKO,FAT,6,782,992,8,350,48011,755051
RNO,FAT,10,19621,53045,356,188,315959,755051
SAN,FAT,12,13781,21565,1135,314,2766123,755051
LAS,FAT,1,114,139,1,258,1161259,755051
SJC,FAT,5,389,992,8,129,1690832,755051
GTF,HLN,19,36845,66760,577,67,78558,63705
BTM,HLN,9,6025,18500,500,51,34540,63705
SEA,HLN,14,12789,22455,523,491,5831556,63705
GEG,HLN,5,1244,3362,90,271,408221,63705
BIL,HLN,1,56,149,1,174,135639,63705
MSO,HLN,1,30,128,1,102,88907,63705
BZN,HLN,1,80,149,1,69,62561,63705
SLC,HLN,13,41730,72095,484,402,906185,63705
FCA,HLN,1,127,149,1,159,71888,63705
PIT,ITH,19,57511,93897,938,239,2418452,97239
ELM,ITH,14,16752,35728,357,32,92207,97239
STL,JLN,25,20117,37411,1805,251,2655631,148830
SEA,JNU,30,103581,153878,1217,909,5831556,30143
KTN,JNU,14,22169,70004,501,234,14228,30143
ANC,JNU,37,86841,144250,1179,571,311411,30143
PDX,JNU,1,66,140,1,1017,1829786,30143
ANC,ADQ,28,27028,67515,697,252,311411,14479
LAS,LRD,1,124,124,1,1093,1161259,186798
SLC,LRD,2,245,246,2,1158,906185,186798
CRP,LRD,1,27,30,1,121,409279,186798
DFW,LRD,9,25516,41036,1206,396,9475022,186798
EKO,LRD,2,218,248,2,1304,48011,186798
IAH,LRD,22,29168,48379,1602,301,4445918,186798
ABQ,LRD,1,122,124,1,667,692551,186798
DFW,LAW,23,52907,121618,3735,140,9475022,108143
TUL,LAW,1,30,34,1,181,831724,108143
SPS,LAW,8,207,660,22,40,147313,108143
LBB,LAW,1,49,64,1,205,235445,108143
ICT,LAW,2,34,60,2,219,571047,108143
AMA,LAW,1,18,30,1,193,215931,108143
IAH,LAW,1,11,30,1,364,4445918,108143
SGF,LAW,1,48,68,2,337,345603,108143
CGI,MWA,12,2738,5320,280,48,87838,61348
FLL,MWA,1,77,140,1,957,4691519,61348
CLT,MWA,1,42,100,1,482,1223835,61348
EVV,MWA,2,39,57,3,83,335926,61348
BHM,MWA,1,27,30,1,316,1036121,61348
STL,MWA,12,7890,17708,932,100,2655631,61348
PIT,MWA,1,52,100,1,508,2418452,61348
MCO,MWA,1,132,145,1,781,1502837,61348
PAH,MWA,1,10,19,1,49,97862,61348
LIT,MWA,3,302,370,3,275,579683,61348
DCA,MWA,1,58,100,1,655,9079986,61348
SAT,MWA,1,114,145,1,785,1650418,61348
MSY,MWA,1,77,77,1,540,1285396,61348
DFW,MOB,14,30753,51082,360,540,9475022,398886
PNS,MOB,12,12154,49700,350,64,401776,398886
MEM,MOB,1,65,100,1,317,1156598,398886
ATL,MOB,34,328598,448653,3144,302,3872031,398886
IAH,MOB,30,29941,45040,1087,427,4445918,398886
BTR,MOB,25,41334,104694,718,174,673407,398886
IAD,MOB,1,105,109,1,835,9079986,398886
MSY,MOB,3,208,227,3,129,1285396,398886
CLT,MOB,1,77,97,1,527,1223835,398886
IAH,MLU,31,20385,35444,1549,262,4445918,168867
ATL,MLU,14,42597,52764,370,448,3872031,168867
DFW,MLU,3,121,397,6,293,9475022,168867
BOS,MLU,1,134,149,1,1336,8506878,168867
JAN,MLU,13,9345,50882,359,116,483863,168867
GTR,MLU,1,5,30,1,210,61045,168867
SHV,MLU,16,53324,107182,720,105,359802,168867
LIT,MLU,1,18,142,1,153,579683,168867
HSV,MLU,12,31963,51688,364,337,340255,168867
MGM,MLU,12,6761,51107,357,330,334554,168867
AEX,MLU,1,18,19,1,87,145426,168867
MIA,APF,15,35993,51184,1504,96,9383038,199775
EYW,APF,1,40,46,1,110,80853,199775
FLL,EWR,66,310025,391352,2698,1065,4691519,17341505
PBI,EWR,66,325323,409972,2725,1024,4691519,17341505
SFO,EWR,69,490653,676832,3782,2565,7996466,17341505
SLC,EWR,32,72024,104413,858,1968,906185,17341505
PHL,EWR,90,51926,95455,1392,81,11020546,17341505
JAX,EWR,57,87302,129808,1058,821,1064764,17341505
ACY,EWR,2,266,298,2,88,237988,17341505
MYR,EWR,10,26962,40398,344,550,174555,17341505
LAX,EWR,102,692947,932608,5226,2454,23895178,17341505
SAT,EWR,19,25075,39145,353,1569,1650418,17341505
MSY,EWR,46,118423,165650,1424,1167,1285396,17341505
MSP,EWR,118,216564,377576,2884,1008,2830434,17341505
IND,EWR,44,75653,119080,1025,644,1438091,17341505
GRR,EWR,1,20,150,1,605,711725,17341505
DCA,EWR,98,238419,439367,3738,199,9079986,17341505
IAD,EWR,61,68970,152944,3144,213,9079986,17341505
MCI,EWR,32,84472,135375,1266,1093,1795891,17341505
LAS,EWR,32,195141,231375,1286,2227,1161259,17341505
SYR,EWR,29,55592,84024,1798,194,652649,17341505
PDX,EWR,15,38301,58925,354,2433,1829786,17341505
PWM,EWR,49,74982,134173,2132,284,465099,17341505
SAV,EWR,13,34231,47869,956,708,285257,17341505
LGA,EWR,6,343,717,6,17,34683010,17341505
JFK,EWR,7,840,1147,7,21,34683010,17341505
ABE,EWR,17,990,1558,20,67,714749,17341505
AVP,EWR,4,132,192,4,93,552211,17341505
ANC,EWR,14,36730,68212,187,3369,311411,17341505
RIC,EWR,62,61443,111676,1503,278,1046355,17341505
CLT,EWR,121,266451,412500,3735,528,1223835,17341505
BWI,EWR,88,67953,110333,2178,169,2480971,17341505
CLE,EWR,74,228862,356377,2853,404,2121415,17341505
IAH,EWR,90,432080,621484,3525,1400,4445918,17341505
ORD,EWR,205,922367,1571992,11728,719,17529224,17341505
MDW,EWR,62,112080,204117,1583,711,17529224,17341505
ATL,EWR,119,804653,1215854,7891,745,3872031,17341505
BUF,EWR,88,147023,209723,2202,282,1151490,17341505
DET,EWR,12,56496,112420,770,473,8944948,17341505
DTW,EWR,140,470150,627021,4775,487,8944948,17341505
MCO,EWR,95,655257,859182,6257,938,1502837,17341505
MEM,EWR,42,57211,98139,920,946,1156598,17341505
CMH,EWR,84,125499,255314,1939,462,1544395,17341505
CAE,EWR,37,26098,40981,551,602,612073,17341505
SEA,EWR,39,144784,239318,1252,2401,5831556,17341505
PHX,EWR,45,232232,328703,2072,2133,2930726,17341505
AMA,EWR,1,139,188,1,1544,215931,17341505
RDU,EWR,100,156511,277167,2623,416,721489,17341505
BDL,EWR,56,66930,105899,2009,115,1109081,17341505
MTJ,EWR,5,1376,2048,16,1795,30790,17341505
HNL,EWR,7,34415,49164,203,4962,871768,17341505
PIT,EWR,98,227990,357047,3909,319,2418452,17341505
PVD,EWR,51,112797,162610,2570,160,1504679,17341505
STL,EWR,93,209615,374154,2931,872,2655631,17341505
MKE,EWR,38,81382,132933,2156,725,1459602,17341505
SAN,EWR,26,123706,203093,1192,2425,2766123,17341505
ROC,EWR,25,64805,102288,2085,246,1020109,17341505
SNA,EWR,16,52234,78652,564,2433,11947589,17341505
BNA,EWR,57,57954,103597,1008,748,1229700,17341505
CVG,EWR,62,170361,288365,2568,569,1978593,17341505
BTV,EWR,33,51829,86290,1821,266,192689,17341505
CHS,EWR,44,34186,48088,477,628,542232,17341505
GSO,EWR,64,73373,128369,1243,446,599064,17341505
MDT,EWR,20,15797,44255,958,141,499340,17341505
MHT,EWR,34,73771,115113,1930,209,362477,17341505
GSP,EWR,12,32035,49100,982,594,524183,17341505
ORH,EWR,1,96,322,7,161,730769,17341505
DSM,EWR,1,98,126,1,1016,462181,17341505
DFW,EWR,71,467342,695908,5044,1372,9475022,17341505
DAY,EWR,14,15918,32150,640,533,859406,17341505
TPA,EWR,56,270147,338762,2359,998,2254405,17341505
BOS,EWR,66,528383,860601,6105,200,8506878,17341505
MIA,EWR,123,414471,577024,3738,1086,9383038,17341505
