Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
AVP,SLN,1,167,170,1,1172,550507,59829
CLT,SLN,1,144,148,1,955,1436890,59829
FCA,SLN,1,94,122,1,1058,79167,59829
BAD,SSC,1,84,173,1,770,376825,104891
TUS,SSC,1,80,120,1,1767,903320,104891
LAX,TCM,3,467,518,4,935,25434866,3138938
BTL,TCM,1,99,173,1,1845,138521,3138938
GTF,TCM,1,77,120,1,522,81065,3138938
SCK,TCM,1,79,120,1,641,625236,3138938
KTN,TCM,1,85,173,1,694,13266,3138938
FAI,TCM,1,110,173,1,1548,89198,3138938
EDF,TCM,1,113,173,1,1457,339131,3138938
DFW,TCM,2,264,346,2,1657,11164066,3138938
FAT,TCM,3,505,634,4,729,844194,3138938
BGR,TCM,4,560,1277,5,2537,147123,3138938
COS,TCM,1,150,150,1,1065,572399,3138938
SLC,TCM,5,618,772,6,682,1016377,3138938
OAK,TCM,2,241,293,2,650,4153143,3138938
LSV,TCM,3,301,465,3,844,1572924,3138938
NZY,TCM,1,81,120,1,1034,2926814,3138938
AEX,TCM,6,890,1775,13,1922,145545,3138938
MHR,TCM,1,259,346,2,595,1967052,3138938
ROA,TOL,1,188,244,2,358,289522,669292
SFB,TOL,5,9447,14612,85,895,1803474,669292
LAN,TOL,2,68,82,2,91,454600,669292
MSN,TOL,1,93,173,1,303,526419,669292
CMH,TOL,1,13,30,1,121,1678827,669292
PHL,TOL,1,93,110,1,464,11575576,669292
SLC,TOL,5,588,610,5,1463,1016377,669292
PBI,TOL,1,95,100,1,1049,5280671,669292
TYS,TOL,1,40,44,1,399,641551,669292
CLE,TOL,10,6453,15570,807,102,2136026,669292
RIC,TOL,1,82,100,1,446,1139312,669292
LGA,TOL,2,48,87,2,520,37342640,669292
SYR,TOL,1,98,170,1,408,649679,669292
GRR,TOL,1,28,100,2,125,759978,669292
CHA,TOL,1,34,50,1,458,492354,669292
IAD,TOL,1,81,100,1,382,10172752,669292
CAK,TOL,1,32,34,1,131,700286,669292
DFW,TOL,2,61,94,2,943,11164066,669292
TOL,TOL,1,32,32,1,0,669292,669292
LEX,TOL,1,30,34,1,249,426187,669292
LAS,TOL,7,4411,6311,36,1724,1572924,669292
CVG,TOL,37,70755,120134,3125,181,2066256,669292
FWA,TOL,1,11,30,1,84,398574,669292
GSO,TOL,1,77,100,1,433,661123,669292
CHS,TOL,1,81,94,2,634,576539,669292
PIT,TOL,15,28938,53917,1774,201,2400193,669292
PVD,TOL,1,102,122,1,640,1617323,669292
RAP,TOL,1,122,122,1,991,115849,669292
IAH,TOL,1,56,124,1,1028,5084017,669292
ATL,TOL,38,51272,72625,1220,549,4673146,669292
ORD,TOL,27,45640,67657,1432,214,18572324,669292
DTW,TOL,17,32471,61056,1777,49,8985512,669292
MDW,TOL,12,38530,60622,1783,205,18572324,669292
RNO,FOE,1,129,130,1,1290,374743,225567
ACT,FOE,2,195,223,2,514,219485,225567
EKO,FOE,5,542,610,5,1075,44934,225567
DFW,FOE,2,111,204,4,425,11164066,225567
LSE,FOE,1,92,129,1,410,128614,225567
MHK,FOE,3,28,152,8,56,112656,225567
DSM,FOE,1,127,130,1,207,504107,225567
LBB,FOE,2,65,94,2,501,259146,225567
LAN,FOE,1,48,50,1,637,454600,225567
MCO,FOE,2,526,570,3,1097,1803474,225567
LAR,FOE,2,254,259,2,554,32484,225567
CLL,FOE,2,162,179,2,578,191990,225567
OKC,FOE,1,27,50,1,268,1131487,225567
MSY,FOE,1,125,192,1,690,1312039,225567
MCI,FOE,5,405,6555,345,56,1912368,225567
PDX,TUS,6,7292,10990,157,1119,2034000,903320
SJC,TUS,12,25946,44660,638,721,1723138,903320
JFK,TUS,1,106,124,1,2136,37342640,903320
BWI,TUS,2,232,287,2,1976,2621815,903320
LAS,TUS,49,142754,193890,1540,365,1572924,903320
SAN,TUS,31,100953,154583,1130,367,2926814,903320
MHK,TUS,1,74,100,1,936,112656,903320
SMF,TUS,1,43,137,1,752,1967052,903320
STL,TUS,2,285,307,2,1245,2743862,903320
FSM,TUS,1,101,173,1,978,278393,903320
CVG,TUS,4,10642,15702,117,1548,2066256,903320
BHM,TUS,1,122,137,1,1407,1073439,903320
OMA,TUS,3,194,335,3,1046,790535,903320
EKO,TUS,4,345,488,4,658,44934,903320
RDM,TUS,1,95,120,1,1003,129322,903320
MIA,TUS,1,6,133,1,1900,10561342,903320
ACT,DMA,1,45,59,1,803,219485,903320
RNO,TUS,2,242,260,2,710,374743,903320
EWR,TUS,3,1505,1909,17,2116,18671320,903320
EUG,TUS,2,377,526,3,1062,330447,903320
DFW,TUS,39,284024,391012,3481,813,11164066,903320
LRD,TUS,1,124,1730,10,755,210229,903320
OKC,TUS,1,225,264,2,800,1131487,903320
SFO,TUS,7,10318,14490,207,751,8306286,903320
PHL,TUS,1,96,150,1,2055,11575576,903320
SLC,TUS,13,48341,58848,1173,601,1016377,903320
ABQ,TUS,27,53825,99287,725,321,766154,903320
MCI,TUS,3,261,313,3,1036,1912368,903320
BTR,TUS,3,494,510,3,1174,719116,903320
SJT,TUS,1,68,865,5,617,106395,903320
IAD,TUS,1,46,173,1,1933,10172752,903320
IND,TUS,1,82,134,1,1473,1600165,903320
LAX,TUS,58,236355,317350,3325,451,25434866,903320
MSP,TUS,21,50503,60236,435,1298,3078253,903320
SAT,TUS,3,103,498,4,762,1808267,903320
PHX,TUS,86,242019,366241,4249,110,3600163,903320
SEA,TUS,26,52710,71912,519,1216,6277876,903320
RDU,TUS,1,55,124,1,1856,889313,903320
MAF,TUS,2,138,179,2,513,117957,903320
OAK,TUS,2,177,310,2,747,4153143,903320
LBB,TUS,1,26,44,1,541,259146,903320
LWS,TUS,1,142,173,1,1035,58196,903320
ATL,TUS,16,71337,104013,707,1541,4673146,903320
IAH,TUS,47,87234,105122,1349,936,5084017,903320
HOU,TUS,1,64,137,1,945,5084017,903320
ORD,TUS,26,120012,150454,1183,1437,18572324,903320
ELP,TUS,6,418,2420,15,269,694672,903320
DLF,TUS,1,110,1038,6,634,46298,903320
MDW,TUS,1,133,137,1,1440,18572324,903320
DTW,TUS,2,1276,1514,12,1665,8985512,903320
BHM,TUP,1,48,50,1,125,1073439,127964
HSV,TUP,1,28,34,1,117,358448,127964
LFT,TUP,1,30,34,1,337,243494,127964
GTR,TUP,6,1431,6902,203,57,60228,127964
CSG,TUP,1,161,173,1,252,281683,127964
MEM,TUP,12,20488,48348,1422,88,1238075,127964
TUL,TUP,1,20,34,1,424,876919,127964
FYV,TUP,2,69,82,2,329,382645,127964
GNV,TUP,3,240,273,3,494,241310,127964
BTR,TUP,1,29,32,1,292,719116,127964
NEW,TUP,1,29,50,1,300,1312039,127964
PFN,TUP,1,37,50,1,332,154726,127964
RKS,VEL,8,97,209,11,83,36559,26180
MSP,CWA,27,66705,106698,2730,175,3078253,126400
MSY,CWA,1,100,173,1,1021,1312039,126400
SLC,CWA,3,353,366,3,1163,1016377,126400
MSN,CWA,1,6,19,1,114,526419,126400
SFB,CWA,1,118,148,1,1197,1803474,126400
ATW,CWA,1,18,32,1,67,210245,126400
ICT,CWA,1,30,50,1,637,579800,126400
MHT,CWA,1,32,44,1,917,393018,126400
MKE,CWA,17,9322,22929,1124,154,1528417,126400
LAS,CWA,5,1213,1436,8,1464,1572924,126400
ALB,CWA,1,43,44,1,804,839741,126400
MIA,CWA,1,167,173,1,1410,10561342,126400
EKO,CWA,2,240,244,2,1350,44934,126400
DAY,CWA,1,49,50,1,437,845508,126400
ORD,CWA,17,38023,58682,1165,213,18572324,126400
DTW,CWA,24,35177,56328,1384,363,8985512,126400
GRB,CWA,8,185,1057,54,78,290972,126400
LSE,CWA,1,12,19,1,101,128614,126400
CLT,CWA,1,54,122,1,805,1436890,126400
OAK,YKM,1,82,140,1,616,4153143,224950
SEA,YKM,12,53972,94794,2562,103,6277876,224950
PHX,YKM,1,44,138,1,1011,3600163,224950
SJC,YKM,1,69,140,1,639,1723138,224950
SFO,YKM,1,37,138,1,625,8306286,224950
SAN,YKM,1,29,140,1,971,2926814,224950
ALW,YKM,1,12,37,1,112,56416,224950
EKO,YKM,6,617,732,6,462,44934,224950
EUG,YKM,1,33,37,1,213,330447,224950
DFW,ABI,49,45313,85233,2187,158,11164066,158053
FAT,ABI,1,70,129,1,1179,844194,158053
LRD,ABI,1,39,44,1,333,210229,158053
EKO,ABI,6,593,854,7,1064,44934,158053
AUS,ABI,2,179,258,2,193,1382693,158053
RNO,ABI,2,251,264,2,1224,374743,158053
GRR,ABI,1,45,50,1,1058,759978,158053
MCI,ABI,1,98,131,1,550,1912368,158053
MSY,ABI,1,13,129,1,583,1312039,158053
MSP,ABI,1,120,122,1,928,3078253,158053
JAN,ABI,1,28,44,1,562,509068,158053
OAK,ABI,2,171,199,2,1325,4153143,158053
LBB,ABI,2,174,180,2,151,259146,158053
MAF,ABI,1,36,44,1,151,117957,158053
PHX,ABI,1,50,129,1,720,3600163,158053
CLT,ABI,1,34,129,1,1094,1436890,158053
SJC,ABI,1,35,129,1,1305,1723138,158053
TYS,ABI,3,122,190,3,928,641551,158053
SLC,ABI,2,165,251,2,893,1016377,158053
SFO,ABI,2,236,270,2,1332,8306286,158053
CRP,ABI,3,119,144,3,345,403458,158053
MDW,ABI,1,66,87,1,921,18572324,158053
ORD,ABI,1,14,50,1,924,18572324,158053
ELP,ABI,2,189,258,2,395,694672,158053
IAH,ABI,5,5587,9500,316,307,5084017,158053
SAN,ABI,2,238,258,2,1020,2926814,158053
SNA,ABI,1,101,150,1,1058,12717433,158053
LAS,ABI,1,129,129,1,920,1572924,158053
BHM,ABI,2,135,216,2,754,1073439,158053
AEX,ABI,1,37,50,1,426,145545,158053
PIT,AOO,12,5736,14128,742,102,2400193,126844
SAN,ATL,33,313906,435887,2153,1891,2926814,4673146
BNA,ATL,80,254170,383810,3169,214,1386743,4673146
PNS,ATL,91,355430,469683,4429,272,433589,4673146
MKE,ATL,125,279974,420354,4158,669,1528417,4673146
ROC,ATL,51,171525,241939,2865,749,1039674,4673146
LEX,ATL,58,148404,187007,2471,305,426187,4673146
LAS,ATL,77,631711,775668,3654,1747,1572924,4673146
LYH,ATL,19,20558,39208,1047,389,231160,4673146
SNA,ATL,13,162271,225806,1237,1919,12717433,4673146
CHS,ATL,54,228741,345623,2717,259,576539,4673146
STL,ATL,54,290299,464653,3857,483,2743862,4673146
GSO,ATL,75,390954,519190,4695,306,661123,4673146
EVV,ATL,26,41443,70970,1420,350,345355,4673146
MDT,ATL,31,52160,74233,1434,619,516171,4673146
MHT,ATL,19,100845,130206,1053,952,393018,4673146
GSP,ATL,67,176354,289148,3067,153,577255,4673146
CKB,ATL,2,86,100,2,454,91117,4673146
HSV,ATL,72,162411,269210,3065,151,358448,4673146
BHM,ATL,62,268452,399843,2760,134,1073439,4673146
DSM,ATL,23,42167,58480,1077,743,504107,4673146
CRW,ATL,19,48019,85570,1786,363,306154,4673146
FWA,ATL,24,38292,57860,1063,508,398574,4673146
CVG,ATL,100,365893,565799,4003,373,2066256,4673146
ORH,ATL,1,29,59,1,906,778060,4673146
AEX,ATL,11,10280,23300,477,500,145545,4673146
MGM,ATL,44,113792,156822,2521,147,351715,4673146
PIT,ATL,85,443688,648235,5739,526,2400193,4673146
SMF,ATL,14,106349,132865,727,2092,1967052,4673146
PVD,ATL,27,218101,275269,1738,903,1617323,4673146
ELP,ATL,13,36527,52453,365,1282,694672,4673146
MDW,ATL,36,401475,566144,4465,590,18572324,4673146
ORD,ATL,162,746101,981971,7987,606,18572324,4673146
DTW,ATL,86,434776,639505,4855,594,8985512,4673146
IAH,ATL,129,415042,625084,5073,689,5084017,4673146
HOU,ATL,46,346740,539979,4231,696,5084017,4673146
BUF,ATL,55,247193,318737,3524,712,1154212,4673146
AGS,ATL,65,112965,188553,3120,143,509465,4673146
ATL,ATL,5,936,1614,10,0,4673146,4673146
MIA,ATL,121,842266,1167119,6201,595,10561342,4673146
MCN,ATL,43,29624,80776,1663,79,225715,4673146
OMA,ATL,36,79648,124902,1081,821,790535,4673146
CAK,ATL,65,219841,288675,3388,528,700286,4673146
TPA,ATL,142,1119032,1382947,7468,406,2522780,4673146
AUS,ATL,37,165104,242405,2011,813,1382693,4673146
FNT,ATL,24,149387,198562,1875,644,439544,4673146
ABY,ATL,23,33503,66888,1428,146,161185,4673146
TUL,ATL,30,93685,139065,1071,674,876919,4673146
ALB,ATL,19,119328,152233,1056,852,839741,4673146
OPF,ATL,2,229,346,2,588,10561342,4673146
RNO,ATL,3,333,390,3,1993,374743,4673146
BGR,ATL,2,377,390,2,1134,147123,4673146
DOV,ATL,1,65,117,1,626,134222,4673146
DFW,ATL,141,1026485,1349394,9700,732,11164066,4673146
DAY,ATL,62,428408,531980,4063,432,845508,4673146
DHN,ATL,31,61113,98626,1782,171,132998,4673146
BOS,ATL,86,720948,885929,4769,946,8916374,4673146
MLU,ATL,13,41857,68890,1438,448,170646,4673146
DAL,ATL,8,10751,17731,424,721,11164066,4673146
MOB,ATL,50,169743,273028,2636,302,397707,4673146
ITH,ATL,1,45,50,1,748,99203,4673146
EWR,ATL,135,808213,1093412,7786,745,18671320,4673146
TOL,ATL,37,51466,72520,1221,549,669292,4673146
TUS,ATL,14,82894,104154,705,1541,903320,4673146
PIA,ATL,12,32217,52200,1071,564,364769,4673146
FLL,ATL,97,1062942,1295840,6350,581,5280671,4673146
SLC,ATL,63,508554,684560,3098,1589,1016377,4673146
COS,ATL,13,68656,99149,669,1185,572399,4673146
CHO,ATL,28,28097,44983,1059,457,182525,4673146
PBI,ATL,88,555271,717129,4069,545,5280671,4673146
SFO,ATL,79,340728,464032,2419,2139,8306286,4673146
MYR,ATL,81,182325,260268,4036,317,211086,4673146
PHL,ATL,121,734690,952722,7237,665,11575576,4673146
GJT,ATL,1,160,172,1,1390,124510,4673146
TVC,ATL,1,44,60,1,768,137816,4673146
OKC,ATL,27,92910,152171,1076,761,1131487,4673146
JAX,ATL,109,671259,891192,5012,270,1194706,4673146
CRP,ATL,13,17868,29170,712,876,403458,4673146
IAD,ATL,95,623078,861460,7343,533,10172752,4673146
SHV,ATL,25,58790,100312,2027,552,376825,4673146
DCA,ATL,79,535363,782944,6213,547,10172752,4673146
MCI,ATL,53,418112,543993,3869,692,1912368,4673146
ABQ,ATL,17,99373,132114,878,1269,766154,4673146
SBN,ATL,23,41207,53350,1066,566,315623,4673146
ILM,ATL,17,53819,87612,1822,377,294349,4673146
LIT,ATL,36,134939,201280,1686,453,629617,4673146
BTR,ATL,46,117815,155033,2105,449,719116,4673146
BMI,ATL,23,72882,113727,1032,533,157257,4673146
GTF,ATL,1,155,195,1,1696,81065,4673146
CHA,ATL,44,95732,141911,2310,106,492354,4673146
GNV,ATL,32,94943,142906,2371,300,241310,4673146
PFN,ATL,38,134304,189192,2952,247,154726,4673146
MSP,ATL,106,535626,720567,5652,906,3078253,4673146
LAX,ATL,61,810098,1050918,4851,1946,25434866,4673146
SAT,ATL,44,232642,323995,2960,874,1808267,4673146
MSY,ATL,89,640072,829407,5005,425,1312039,4673146
SGF,ATL,3,507,521,3,563,385508,4673146
TLH,ATL,100,285790,386978,4206,223,332429,4673146
GRR,ATL,24,59723,78020,1560,640,759978,4673146
IND,ATL,52,218243,317655,2713,432,1600165,4673146
XNA,ATL,21,59431,90390,1877,589,382645,4673146
FAY,ATL,29,59040,88784,1724,331,346913,4673146
CID,ATL,1,44,100,2,694,243094,4673146
JAN,ATL,46,165301,248437,2297,341,509068,4673146
MCO,ATL,125,1235819,1474169,7951,403,1803474,4673146
MEM,ATL,104,452103,680359,5700,332,1238075,4673146
OAK,ATL,19,89914,106441,630,2130,4153143,4673146
JAC,ATL,5,2758,4575,28,1572,25896,4673146
OGG,ATL,2,502,831,3,4431,134742,4673146
LBB,ATL,1,45,100,2,1001,259146,4673146
SFB,ATL,1,415,444,3,385,1803474,4673146
GRK,ATL,1,107,346,2,803,346490,4673146
CSG,ATL,37,53983,128530,2098,83,281683,4673146
RDU,ATL,87,620404,798960,5891,356,889313,4673146
ATW,ATL,7,8131,16740,335,765,210245,4673146
CAE,ATL,70,140261,210640,2673,191,673209,4673146
ICT,ATL,43,117352,172523,2313,781,579800,4673146
PHX,ATL,67,423194,541940,3443,1587,3600163,4673146
SEA,ATL,35,303251,398605,1822,2182,6277876,4673146
ROA,ATL,38,52975,89212,1799,357,289522,4673146
GTR,ATL,20,28301,53466,1341,241,60228,4673146
BDL,ATL,54,292165,385214,2079,859,1173575,4673146
CMH,ATL,33,207545,271352,1745,446,1678827,4673146
GPT,ATL,52,172416,226046,3198,352,249989,4673146
MEI,ATL,15,23046,45810,1155,267,105631,4673146
HNL,ATL,6,27300,32490,153,4502,888026,4673146
FLO,ATL,19,19251,46360,1027,273,195573,4673146
EYW,ATL,12,43563,54740,782,646,78880,4673146
LCK,ATL,1,413,854,7,434,1678827,4673146
ANC,ATL,5,22363,25205,100,3417,339131,4673146
CLE,ATL,72,209076,340595,4031,554,2136026,4673146
AVL,ATL,36,86803,149412,2393,164,381906,4673146
CLT,ATL,130,341667,581572,5487,227,1436890,4673146
BWI,ATL,108,696441,865617,5903,576,2621815,4673146
BKL,ATL,3,91,166,3,564,2136026,4673146
BQK,ATL,25,38361,68202,1391,238,96010,4673146
LGA,ATL,97,1018340,1327754,8067,761,37342640,4673146
JFK,ATL,60,242899,314049,2749,760,37342640,4673146
ABE,ATL,32,51032,74699,1441,692,765926,4673146
SJC,ATL,13,91693,124245,704,2116,1723138,4673146
PWM,ATL,15,78636,102040,719,1027,506179,4673146
VLD,ATL,30,32385,73318,1430,208,122419,4673146
SAV,ATL,83,420935,536460,4788,215,304965,4673146
AVP,ATL,19,33831,44580,1076,714,550507,4673146
PDX,ATL,28,156646,214191,1089,2172,2034000,4673146
SYR,ATL,46,107973,153321,1451,793,649679,4673146
RIC,ATL,37,208883,298828,2319,481,1139312,4673146
TYS,ATL,55,180106,278016,2731,152,641551,4673146
LFT,ATL,10,15011,23800,480,503,243494,4673146
GRB,ATL,2,287,471,2,774,290972,4673146
ATL,AGS,48,106834,183924,3093,143,4673146,509465
IAH,AGS,19,13901,26938,571,821,5084017,509465
ORD,AGS,1,149,173,1,677,18572324,509465
IAD,AGS,3,338,467,3,459,10172752,509465
DCA,AGS,3,226,546,7,468,10172752,509465
TLH,AGS,3,129,157,3,248,332429,509465
IND,AGS,1,144,175,1,500,1600165,509465
CHS,AGS,1,108,131,1,116,576539,509465
GSO,AGS,1,142,148,1,220,661123,509465
MKE,AGS,1,143,173,1,735,1528417,509465
ACY,AGS,11,1285,1348,11,588,261810,509465
JAX,AGS,3,171,366,3,199,1194706,509465
PHL,AGS,1,150,300,6,583,11575576,509465
PBI,AGS,1,181,186,1,474,5280671,509465
DFW,AGS,1,156,173,1,874,11164066,509465
MIA,AGS,1,286,287,1,532,10561342,509465
EWR,AGS,18,13729,24500,575,663,18671320,509465
SJC,AGS,1,152,183,1,2257,1723138,509465
JFK,AGS,2,99,100,2,675,37342640,509465
RIC,AGS,1,100,100,1,387,1139312,509465
LGA,AGS,1,128,250,5,678,37342640,509465
SAV,AGS,1,8,50,1,96,304965,509465
CLT,AGS,23,25363,66583,1747,140,1436890,509465
BWI,AGS,1,50,50,1,497,2621815,509465
CLE,AGS,1,48,50,1,555,2136026,509465
AVL,AGS,1,60,66,1,146,381906,509465
FLO,AGS,1,10,50,1,141,195573,509465
BDL,AGS,1,118,142,1,779,1173575,509465
PHX,AGS,2,273,328,2,1731,3600163,509465
SFB,AGS,7,453,860,7,319,1803474,509465
BOS,AUG,12,2999,21280,1120,148,8916374,119139
PIT,BKW,12,1474,6585,345,193,2400193,78587
IAD,BKW,2,106,180,3,215,10172752,78587
IND,BKW,2,343,350,2,309,1600165,78587
MSP,BJI,12,32035,56576,1664,199,3078253,41620
MSN,BJI,1,34,60,1,406,526419,41620
OKC,BZN,1,50,50,1,1008,1131487,74723
SLC,BZN,25,99629,164174,1975,347,1016377,74723
PRB,BZN,1,89,122,1,855,254240,74723
ALO,BZN,2,276,341,2,956,161540,74723
MOB,BZN,1,150,173,1,1614,397707,74723
HLN,BZN,2,176,248,2,69,67196,74723
SLN,BZN,1,144,148,1,842,59829,74723
BTM,BZN,12,7279,29820,426,65,33052,74723
RNO,BZN,1,35,122,1,616,374743,74723
DTW,BZN,8,4937,5712,42,1401,8985512,74723
SMF,BZN,1,94,130,1,724,1967052,74723
CVG,BZN,1,116,148,1,1425,2066256,74723
GTF,BZN,2,83,296,2,118,81065,74723
IND,BZN,1,184,350,2,1326,1600165,74723
MSP,BZN,26,91750,125028,921,874,3078253,74723
LAX,BZN,3,341,840,12,902,25434866,74723
MFR,BZN,1,200,240,2,628,189469,74723
MSO,BZN,2,76,268,2,160,99832,74723
SEA,BZN,12,34445,54110,773,543,6277876,74723
PHX,BZN,1,131,164,1,853,3600163,74723
BIL,BZN,2,190,296,2,126,142707,74723
CYS,BZN,1,102,161,1,451,84287,74723
BFI,BZN,1,113,130,1,543,6277876,74723
CLE,BUF,23,43847,60573,1214,192,2136026,1154212
CLT,BUF,27,92942,114108,841,546,1436890,1154212
BWI,BUF,30,213235,314854,2299,281,2621815,1154212
BKL,BUF,1,26,59,1,180,2136026,1154212
LGA,BUF,28,75889,110332,2555,292,37342640,1154212
JFK,BUF,13,250638,294264,1829,301,37342640,1154212
RFD,BUF,1,144,173,1,531,331209,1154212
RIC,BUF,1,16,100,1,382,1139312,1154212
PWM,BUF,1,6,50,1,428,506179,1154212
SYR,BUF,3,106,194,3,134,649679,1154212
MSP,BUF,37,55224,69762,677,734,3078253,1154212
LAX,BUF,2,186,292,2,2217,25434866,1154212
SAT,BUF,1,13,137,1,1432,1808267,1154212
IAD,BUF,25,44257,62126,1429,284,10172752,1154212
DCA,BUF,21,24895,40987,984,296,10172752,1154212
MCI,BUF,3,645,913,5,870,1912368,1154212
CID,BUF,1,145,173,1,667,243094,1154212
IND,BUF,1,117,184,1,451,1600165,1154212
PHX,BUF,17,42194,49924,365,1912,3600163,1154212
SEA,BUF,1,173,183,1,2122,6277876,1154212
RDU,BUF,2,75,182,2,487,889313,1154212
BDL,BUF,13,13392,29748,801,317,1173575,1154212
CMH,BUF,1,41,112,2,296,1678827,1154212
MCO,BUF,13,37719,50586,369,1011,1803474,1154212
LNK,BUF,1,122,130,1,939,278417,1154212
SFB,BUF,1,140,173,1,987,1803474,1154212
ORD,BUF,85,231888,300024,4291,473,18572324,1154212
DTW,BUF,63,144558,218060,2071,240,8985512,1154212
MDW,BUF,3,207,328,3,468,18572324,1154212
HOU,BUF,1,135,183,1,1297,5084017,1154212
ATL,BUF,60,255681,318714,3533,712,4673146,1154212
BUF,BUF,1,46,50,1,0,1154212,1154212
CVG,BUF,26,63064,79995,1277,410,2066256,1154212
MHT,BUF,1,104,124,1,370,393018,1154212
BGM,BUF,3,87,444,12,150,249645,1154212
GSO,BUF,2,25,378,3,477,661123,1154212
STL,BUF,3,206,363,3,674,2743862,1154212
LAS,BUF,27,54361,63175,461,1987,1572924,1154212
ROC,BUF,11,606,1785,29,55,1039674,1154212
BNA,BUF,4,342,904,4,633,1386743,1154212
SNA,BUF,2,229,300,2,2199,12717433,1154212
PIT,BUF,41,90436,158275,1373,186,2400193,1154212
PVD,BUF,8,883,1351,8,383,1617323,1154212
EWR,BUF,65,86258,111589,1615,282,18671320,1154212
BOS,BUF,14,29673,56848,1135,396,8916374,1154212
DFW,BUF,3,565,1139,7,1212,11164066,1154212
DAL,BUF,1,37,56,1,1206,11164066,1154212
ALB,BUF,36,25096,53958,2425,251,839741,1154212
TPA,BUF,6,195,660,6,1054,2522780,1154212
OMA,BUF,2,267,274,2,887,790535,1154212
ERI,BUF,1,41,50,1,95,282200,1154212
PHL,BUF,41,132825,212302,1762,279,11575576,1154212
SFO,BUF,3,465,499,3,2309,8306286,1154212
SCE,BUF,1,24,50,1,151,140606,1154212
JAX,BUF,1,118,365,1,874,1194706,1154212
ACY,BUF,15,4461,6640,54,323,261810,1154212
FLL,BUF,5,362,941,5,1166,5280671,1154212
COS,ORD,28,73745,100778,1616,911,572399,18572324
SLC,ORD,106,301994,428285,3282,1249,1016377,18572324
COS,MDW,1,160,175,1,917,572399,18572324
PBI,ORD,39,85782,114071,863,1144,5280671,18572324
PBI,MDW,6,1087,2877,21,1128,5280671,18572324
FLL,MDW,62,208745,305999,1728,1166,5280671,18572324
FLL,ORD,83,347347,428556,3061,1182,5280671,18572324
JAX,ORD,13,65411,78426,1569,865,1194706,18572324
SFO,MDW,27,213186,294825,1394,1854,8306286,18572324
JAX,MDW,2,96,274,2,849,1194706,18572324
PHL,ORD,122,640257,1004822,8755,678,11575576,18572324
SFO,ORD,142,949248,1269507,6959,1846,8306286,18572324
PHL,MDW,17,127073,182596,1044,668,11575576,18572324
MYR,ORD,14,4636,7300,182,753,211086,18572324
SCE,ORD,3,169,273,3,528,140606,18572324
SCE,MDW,1,36,50,1,519,140606,18572324
IMT,ORD,1,404,1539,81,265,32034,18572324
TVC,ORD,47,73794,105048,2142,224,137816,18572324
OKC,ORD,38,105846,147164,3043,693,1131487,18572324
PVD,ORD,69,323590,414802,3041,849,1617323,18572324
PIT,ORD,114,366617,603020,6121,412,2400193,18572324
PVD,MDW,27,92684,142221,1039,842,1617323,18572324
SMF,ORD,31,197098,237224,1705,1781,1967052,18572324
PIT,MDW,10,57756,125463,718,402,2400193,18572324
RAP,ORD,1,128,138,1,780,115849,18572324
AGC,MDW,1,15,18,1,420,2400193,18572324
MDT,ORD,66,146474,206646,3254,594,516171,18572324
CVG,ORD,137,302536,483021,6608,264,2066256,18572324
BHM,ORD,14,34320,43950,881,584,1073439,18572324
CVG,MDW,43,34728,50048,1246,249,2066256,18572324
CHS,ORD,12,49587,63950,1279,760,576539,18572324
FWA,ORD,50,77598,129299,2684,157,398574,18572324
STL,MDW,45,272325,521033,3815,251,2743862,18572324
STL,ORD,116,550000,788709,7055,258,2743862,18572324
EVV,ORD,25,42534,76341,1670,273,345355,18572324
FWA,MDW,1,31,100,1,144,398574,18572324
BHM,MDW,32,52877,95767,701,570,1073439,18572324
GSO,ORD,44,78260,113812,1394,590,661123,18572324
MHT,ORD,61,169398,212518,1522,843,393018,18572324
MHT,MDW,25,60707,90679,662,838,393018,18572324
SUS,MDW,1,48,54,1,264,2743862,18572324
HSV,ORD,26,13554,29174,629,510,358448,18572324
GSP,ORD,39,62556,99521,2063,577,577255,18572324
FOD,ORD,1,77,120,1,325,39372,18572324
DSM,ORD,98,216055,295952,4074,299,504107,18572324
DSM,MDW,13,31745,56180,1647,306,504107,18572324
GSP,MDW,1,64,173,1,562,577255,18572324
BTV,ORD,52,79046,100944,1313,763,203265,18572324
CRW,ORD,13,24197,39150,782,416,306154,18572324
EVV,MDW,1,22,44,1,259,345355,18572324
LAS,ORD,139,762466,877197,5850,1515,1572924,18572324
BNA,MDW,42,208421,358900,2651,395,1386743,18572324
RST,ORD,30,50238,92605,1233,268,171822,18572324
SNA,ORD,51,371581,491660,3114,1726,12717433,18572324
SAN,ORD,48,446271,544281,3975,1723,2926814,18572324
BNA,ORD,73,202250,276347,4341,409,1386743,18572324
ROC,ORD,77,205610,294016,4171,528,1039674,18572324
SAN,MDW,14,134439,164400,1200,1728,2926814,18572324
LAS,MDW,55,412895,499031,3077,1521,1572924,18572324
MKE,ORD,89,226405,325924,5469,67,1528417,18572324
MKE,MDW,18,57209,90769,2654,81,1528417,18572324
LEX,MDW,12,30012,50388,1482,311,426187,18572324
LEX,ORD,14,41585,53300,1067,326,426187,18572324
ROC,MDW,1,191,216,1,523,1039674,18572324
MQT,ORD,14,4101,6364,128,303,64623,18572324
